input_time,申请状态,历史最高逾期天数.x,原始分,历史最高逾期天数.y,y,Ratio,7天内申请人在多个平台申请借款,1个月内申请人在多个平台申请借款,3个月内申请人在多个平台申请借款,7天内借款人手机申请借款平台数,1个月内借款人手机申请借款平台数,3个月内借款人手机申请借款平台数,7天内借款人身份证申请借款平台数,1个月内借款人身份证申请借款平台数,3个月内借款人身份证申请借款平台数,7天内关联P2P网贷平台数,1个月内关联P2P网贷平台数,3个月内关联P2P网贷平台数,7天内申请人关联融资租赁平台数,1个月内申请人关联融资租赁平台数,3个月手机号关联身份证数,1个月内申请人关联一般消费分期平台数,3个月内申请人关联一般消费分期平台数,风险名单占比,一度关联节点个数,二度关联节点个数,一度风险名单个数,二度风险名单个数,一度风险名单占比,二度风险名单占比,X3个月内申请人手机号作为第二联系人手机号出现的次数,X3个月内申请人手机号作为前三联系人手机号出现的次数,是否命中法院执行模糊名单,是否命中法院结案模糊名单,是否命中手机风险关注名单,是否命中身份证风险关注名单,命中中风险关注名单笔数,客户异常借款笔数,信用异常笔数,执行标的,申请人执行标的是否超过100000,3个月内申请人关联融资租赁平台数,3个月身份证关联手机号数,三个月银行相关平台数
2019/5/16,客户已提车,0,27,0,0,0,2,4,7,2,4,7,2,3,6,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,3
2019/5/16,客户已提车,0,22,0,0,0,3,4,6,3,3,5,3,4,5,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,4,6,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,37,1,0,0,4,6,8,4,6,8,4,6,8,1,2,3,1,1,1,2,2,0.01,18,17,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
2019/5/16,客户已提车,0,17,0,0,0,2,2,3,2,2,3,2,2,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,4,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
2019/5/16,客户已提车,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,5,13,0,2,0,0.15,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,21,0,0,0,2,4,4,2,4,4,2,4,4,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/5/16,首保和GPS资料上传,1,80,1,0,0,2,8,25,2,7,23,2,8,25,0,3,11,1,1,1,1,4,0,23,17,0,1,0,0.06,0,0,0,0,1,0,1,1,0,0,0,0,2,3
2019/5/16,客户已提车,0,53,0,0,0,6,6,9,6,6,9,6,6,9,1,1,3,1,1,1,3,3,0,0,0,0,0,0,0,0,6,0,0,1,0,2,1,1,0,0,0,0,3
2019/5/16,客户已提车,0,8,0,0,0,0,0,5,0,0,5,0,0,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2019/5/16,合同已生效,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2019/5/16,客户已提车,0,8,0,0,0,0,3,3,0,3,3,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,8,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019/5/16,合同已生效,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,店面确认并生成合同,1,4,1,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,3,0,0,0,0,2,2,0,1,1,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,1,41,1,0,0,2,4,5,2,4,5,2,4,5,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,1,1,0,0,2,0,0
2019/5/16,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,31,1,0,0,2,2,4,2,2,4,2,2,3,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,1,0,0,0,0,0
2019/5/16,客户已提车,1,26,1,0,0,2,3,4,2,3,3,2,3,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,2,3
2019/5/16,客户已提车,0,19,0,0,0,2,5,5,2,5,5,2,5,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,3,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,店面合同请款资料上传,0,3,0,0,0,0,2,2,0,2,2,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/18,客户已提车,0,2,1,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/5/16,客户已提车,4,5,4,0,0,0,2,3,0,2,3,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/18,客户已提车,0,17,2,0,0,3,3,4,3,3,4,3,3,4,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/5/16,首保和GPS资料上传,1,12,1,0,0.33,0,2,3,0,2,3,0,2,3,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
2019/5/16,客户已提车,5,10,5,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,12,0,0,0,2,2,2,2,2,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019/5/16,店面合同请款资料上传,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/18,客户已提车,0,16,1,0,0,2,2,2,1,1,1,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2019/5/16,客户已提车,0,15,0,0,0,3,3,3,3,3,3,3,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/5/16,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,147,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,1,90,1,0,0,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,0,0,0.14,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
2019/5/16,客户已提车,0,3,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/5/16,客户已提车,0,8,1,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019/5/16,客户已提车,0,10,1,0,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,店面合同请款资料上传,0,8,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2019/5/16,客户已提车,2,5,2,0,0,0,2,3,0,2,3,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,4,10,5,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,28,1,0,0,3,3,4,2,2,2,3,3,4,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0
2019/5/16,客户已提车,0,25,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,22,0,0,0,3,3,4,3,3,4,3,3,4,0,0,0,1,1,1,1,1,0.01,7,9,0,1,0,0.11,0,0,0,0,1,0,1,1,0,0,0,0,0,3
2019/5/16,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,127,0,0,0,2,2,3,2,2,3,2,2,3,0,0,0,2,2,2,0,0,0.12,7,0,0,0,0,0,0,0,1,0,1,0,1,1,0,35000,0,0,0,0
2019/5/16,客户已提车,5,17,5,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0
2019/5/16,合同已生效,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/5/16,客户已提车,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/5/16,店面合同打印,2,57,2,0,0,2,4,20,1,3,18,2,4,20,0,2,3,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,9
2019/5/16,客户已提车,0,18,0,0,0,0,3,5,0,2,2,0,2,4,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0
2019/5/16,首保和GPS资料上传,0,34,0,0,0,4,7,7,4,6,6,4,7,7,1,3,3,1,1,1,0,0,0.01,12,33,0,3,0,0.09,0,0,0,0,1,0,1,1,0,0,0,0,0,2
2019/5/16,店面合同请款资料上传,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,25,0,0,0,2,2,7,1,1,6,2,2,7,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2
2019/5/16,客户已提车,0,71,1,0,0,6,12,16,6,12,16,6,12,16,3,3,6,1,1,1,3,4,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,9
2019/5/16,客户已提车,0,20,0,0,0,2,4,5,2,4,5,2,4,5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
2019/5/16,客户已提车,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,合同已生效,0,80,0,0,0,0,5,8,0,4,7,0,5,8,0,2,3,0,1,1,1,1,0.01,8,46,0,1,0,0.02,0,0,0,0,1,0,1,1,0,0,0,0,0,2
2019/5/16,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0
2019/5/16,客户已提车,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0
2019/5/16,客户已提车,11,15,11,0,0,3,3,3,3,3,3,3,3,3,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,15,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5,5,0,0,1,0,0,1,0,0,0,0,0,0
2019/5/16,客户已提车,2,19,3,0,0.17,0,3,6,0,3,6,0,3,6,0,1,2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52625,0,0,0,0
2019/5/16,客户已提车,3,12,3,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
2019/5/16,客户已提车,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,8,20,8,0,0,2,3,4,2,3,4,2,3,4,0,0,0,1,2,2,0,1,0.01,21,30,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0
2019/5/16,客户已提车,0,30,0,0,0,5,6,6,5,6,6,5,6,6,2,2,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
2019/5/17,客户已提车,1,8,1,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,10,6,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,合同已生效,3,10,3,0,0,2,2,2,1,1,1,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,39,0,0,0,4,9,10,4,8,9,4,9,10,1,4,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
2019/5/16,客户已提车,0,50,0,0,0,0,8,20,0,8,20,0,8,19,0,2,8,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,6
2019/5/16,客户已提车,0,40,0,0,0,4,5,11,4,5,11,4,5,10,1,2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,6
2019/5/16,店面确认并生成合同,1,4,1,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,1,12,1,0,0,0,0,3,0,0,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0
2019/5/16,客户已提车,16,11,16,0,0,0,2,3,0,2,2,0,2,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019/5/16,合同已生效,0,2,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,首保和GPS资料上传,0,20,0,0,0,2,4,5,2,4,5,2,4,5,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/5/17,客户已提车,0,12,0,0,0,2,2,3,2,2,3,2,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/5/18,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,3,28,3,0,0,2,5,7,2,5,7,2,5,7,0,1,3,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,5,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,18,0,0,0,2,4,4,2,4,4,2,4,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/5/16,客户已提车,3,26,3,0,0,3,6,6,3,6,6,3,5,5,1,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/5/17,首保和GPS资料上传,1,21,1,0,0,3,3,5,3,3,5,3,3,5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/5/16,店面合同请款资料上传,15,13,21,1,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0
2019/5/16,客户已提车,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/17,客户已提车,0,30,1,0,0,2,5,5,1,4,4,2,5,5,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0
2019/5/16,首保和GPS资料上传,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/5/16,客户已提车,0,10,0,0,0,2,2,2,2,2,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,3,15,3,0,0,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/17,客户已提车,5,18,7,0,0,2,2,5,2,2,5,2,2,5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3
2019/5/16,店面合同打印,20,15,20,1,0,3,3,3,3,3,3,3,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/5/16,客户已提车,0,3,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,20,0,0,0.25,0,0,4,0,0,4,0,0,4,0,0,3,0,0,1,0,0,0.02,6,4,0,1,0,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/5/17,店面合同请款资料上传,20,70,26,1,0,6,11,21,5,10,20,6,11,20,4,5,6,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9
2019/5/16,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,合同已生效,0,19,1,0,0,2,2,4,2,2,4,2,2,4,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
2019/5/16,客户已提车,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/16,客户已提车,0,14,0,0,0,0,2,3,0,1,1,0,2,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2019/5/16,店面待提交,0,12,0,0,0,0,3,3,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019/5/16,客户已提车,8,30,9,0,0,2,5,8,2,5,8,2,5,7,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9
2019/5/16,店面合同打印,0,7,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/5/17,客户已提车,0,68,0,0,0.06,3,11,16,1,2,4,3,11,15,0,4,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,4
2019/5/16,店面确认并生成合同,0,20,0,0,0,2,2,3,2,2,3,2,2,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0
2019/5/16,客户已提车,0,3,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/5/17,客户已提车,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019/5/16,店面确认并生成合同,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/5/16,客户已提车,3,20,6,0,0,2,2,3,2,2,2,2,2,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0
2019/5/16,客户已提车,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2019/5/16,店面合同请款资料上传,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2019/5/17,首保和GPS资料上传,1,30,1,0,0.25,3,3,4,3,3,4,2,2,3,2,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,0,0
2019/5/17,客户已提车,0,15,0,0,0,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/17,店面确认并生成合同,0,10,0,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/17,客户已提车,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,15100,0,0,0,0
2019/5/17,客户已提车,0,2,1,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
